id_vivienda;id_hogar;id_persona;periodo;Horas;Sexo
1,60E+16;1,60E+17;1,60E+19;202201; ;Hombres
1,60E+16;1,60E+17;1,60E+19;202201; ;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201; ;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
1,70E+16;1,70E+17;1,70E+19;202201; ;Hombres
